WeekEpid;Year;Year_Week;Departements;Districts_Sanitaires;cas_suspect;Deces;cas_confirme;
33;2024;2024_S33;BRAZZAVILLE;Djiri;0;0;0;
33;2024;2024_S33;NIARI;Dolisie;0;0;0;
33;2024;2024_S33;LIKOUALA;Enyellé-Bétou;0;0;0;
33;2024;2024_S33;CUVETTE OUEST;Etoumbi;0;0;0;
33;2024;2024_S33;CUVETTE OUEST;Ewo;0;0;0;
33;2024;2024_S33;PLATEAUX;Gamboma;0;0;0;
33;2024;2024_S33;POOL;Goma Tsé-Tsé;0;0;0;
33;2024;2024_S33;KOUILOU;Hinda-Loango;0;0;0;
33;2024;2024_S33;POOL;Ignié-Ngabé-Mayama;0;0;0;
33;2024;2024_S33;BRAZZAVILLE;Ile Mbamou;0;0;0;
33;2024;2024_S33;LIKOUALA;Impfondo;0;0;0;
33;2024;2024_S33;NIARI;Kibangou;0;0;0;
33;2024;2024_S33;NIARI;Kimongo;0;0;0;
33;2024;2024_S33;POOL;Kindamba;0;0;0;
33;2024;2024_S33;POOL;Kinkala;0;0;0;
33;2024;2024_S33;POOL;Kintélé;0;0;0;
33;2024;2024_S33;POINTE NOIRE;Loandjili;0;0;0;
33;2024;2024_S33;BOUENZA;Loudima;0;0;0;
33;2024;2024_S33;BOUENZA;Loutété;0;0;0;
33;2024;2024_S33;POINTE NOIRE;Lumumba;0;0;0;
33;2024;2024_S33;BRAZZAVILLE;Madibou;0;0;0;
33;2024;2024_S33;KOUILOU;Madingo kayes - Nzambi;0;0;0;
33;2024;2024_S33;BOUENZA;Madingou;0;0;0;
33;2024;2024_S33;BRAZZAVILLE;Makelekele;0;0;0;
33;2024;2024_S33;NIARI;Mayoko;0;0;0;
33;2024;2024_S33;BRAZZAVILLE;Mfilou;0;0;0;
33;2024;2024_S33;POOL;Mindouli;0;0;0;
33;2024;2024_S33;POINTE NOIRE;Mongo Poukou;0;0;0;
33;2024;2024_S33;CUVETTE;Mossaka-Loukoléla;0;0;0;
33;2024;2024_S33;NIARI;Mossendjo;0;0;0;
33;2024;2024_S33;BRAZZAVILLE;Moungali;0;0;0;
33;2024;2024_S33;BOUENZA;Mouyondzi;0;0;0;
33;2024;2024_S33;POINTE NOIRE;Mvou-Mvou;1;0;0;
33;2024;2024_S33;KOUILOU;Mvouti-Kakamoéka;0;0;0;
33;2024;2024_S33;PLATEAUX;Ngo-Mpouya;0;0;0;
33;2024;2024_S33;POINTE NOIRE;Ngoyo;0;0;0;
33;2024;2024_S33;BOUENZA;Nkayi;0;0;0;
33;2024;2024_S33;SANGHA;Ouesso;0;0;0;
33;2024;2024_S33;CUVETTE;Owando;0;0;0;
33;2024;2024_S33;CUVETTE;Oyo-Alima;0;0;0;
33;2024;2024_S33;BRAZZAVILLE;Poto-Poto;0;0;0;
33;2024;2024_S33;SANGHA;Sembé-Souanké;0;0;0;
33;2024;2024_S33;LEKOUMOU;Sibiti;0;0;0;
33;2024;2024_S33;BRAZZAVILLE;Talangai;0;0;0;
33;2024;2024_S33;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
33;2024;2024_S33;POINTE NOIRE;Tié-Tié;0;0;0;
33;2024;2024_S33;LEKOUMOU;Zanaga;0;0;0;
33;2024;2024_S33;BRAZZAVILLE;Ouenze;0;0;0;
34;2024;2024_S34;PLATEAUX;Abala-Allémbé;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Bacongo;1;0;0;
34;2024;2024_S34;POOL;Boko-Louingui-Loumo;0;0;0;
34;2024;2024_S34;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Djiri;0;0;0;
34;2024;2024_S34;NIARI;Dolisie;0;0;0;
34;2024;2024_S34;LIKOUALA;Enyellé-Bétou;1;0;0;
34;2024;2024_S34;CUVETTE OUEST;Etoumbi;0;0;0;
34;2024;2024_S34;CUVETTE OUEST;Ewo;0;0;0;
34;2024;2024_S34;PLATEAUX;Gamboma;0;0;0;
34;2024;2024_S34;POOL;Goma Tsé-Tsé;0;0;0;
34;2024;2024_S34;KOUILOU;Hinda-Loango;1;0;0;
34;2024;2024_S34;POOL;Ignié-Ngabé-Mayama;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Ile Mbamou;0;0;0;
34;2024;2024_S34;LIKOUALA;Impfondo;0;0;0;
34;2024;2024_S34;NIARI;Kibangou;0;0;0;
34;2024;2024_S34;NIARI;Kimongo;0;0;0;
34;2024;2024_S34;POOL;Kindamba;0;0;0;
34;2024;2024_S34;POOL;Kinkala;0;0;0;
34;2024;2024_S34;POOL;Kintélé;0;0;0;
34;2024;2024_S34;POINTE NOIRE;Loandjili;1;0;0;
34;2024;2024_S34;BOUENZA;Loudima;4;0;0;
34;2024;2024_S34;BOUENZA;Loutété;0;0;0;
34;2024;2024_S34;POINTE NOIRE;Lumumba;3;0;0;
34;2024;2024_S34;BRAZZAVILLE;Madibou;0;0;0;
34;2024;2024_S34;KOUILOU;Madingo kayes - Nzambi;0;0;0;
34;2024;2024_S34;BOUENZA;Madingou;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Makelekele;0;0;0;
34;2024;2024_S34;NIARI;Mayoko;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Mfilou;0;0;0;
34;2024;2024_S34;POOL;Mindouli;0;0;0;
34;2024;2024_S34;POINTE NOIRE;Mongo Poukou;0;0;0;
34;2024;2024_S34;CUVETTE;Mossaka-Loukoléla;0;0;0;
34;2024;2024_S34;NIARI;Mossendjo;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Moungali;3;0;0;
34;2024;2024_S34;BOUENZA;Mouyondzi;0;0;0;
34;2024;2024_S34;POINTE NOIRE;Mvou-Mvou;0;0;0;
34;2024;2024_S34;KOUILOU;Mvouti-Kakamoéka;0;0;0;
34;2024;2024_S34;PLATEAUX;Ngo-Mpouya;0;0;0;
34;2024;2024_S34;POINTE NOIRE;Ngoyo;0;0;0;
34;2024;2024_S34;BOUENZA;Nkayi;0;0;0;
34;2024;2024_S34;SANGHA;Ouesso;0;0;0;
34;2024;2024_S34;CUVETTE;Owando;0;0;0;
34;2024;2024_S34;CUVETTE;Oyo-Alima;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Poto-Poto;0;0;0;
34;2024;2024_S34;SANGHA;Sembé-Souanké;0;0;0;
34;2024;2024_S34;LEKOUMOU;Sibiti;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Talangai;1;0;0;
34;2024;2024_S34;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
34;2024;2024_S34;POINTE NOIRE;Tié-Tié;0;0;0;
34;2024;2024_S34;LEKOUMOU;Zanaga;0;0;0;
34;2024;2024_S34;BRAZZAVILLE;Ouenze;0;0;0;
35;2024;2024_S35;PLATEAUX;Abala-Allémbé;1;0;0;
35;2024;2024_S35;BRAZZAVILLE;Bacongo;1;0;0;
35;2024;2024_S35;POOL;Boko-Louingui-Loumo;0;0;0;
35;2024;2024_S35;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
35;2024;2024_S35;BRAZZAVILLE;Djiri;0;0;0;
35;2024;2024_S35;NIARI;Dolisie;0;0;0;
35;2024;2024_S35;CUVETTE OUEST;Etoumbi;2;0;0;
35;2024;2024_S35;CUVETTE OUEST;Ewo;0;0;0;
35;2024;2024_S35;PLATEAUX;Gamboma;0;0;0;
35;2024;2024_S35;POOL;Goma Tsé-Tsé;0;0;0;
35;2024;2024_S35;KOUILOU;Hinda-Loango;0;0;0;
35;2024;2024_S35;POOL;Ignié-Ngabé-Mayama;0;0;0;
35;2024;2024_S35;BRAZZAVILLE;Ile Mbamou;0;0;0;
35;2024;2024_S35;LIKOUALA;Impfondo;0;0;0;
35;2024;2024_S35;NIARI;Kibangou;0;0;0;
35;2024;2024_S35;NIARI;Kimongo;0;0;0;
35;2024;2024_S35;POOL;Kindamba;0;0;0;
35;2024;2024_S35;POOL;Kinkala;0;0;0;
35;2024;2024_S35;POOL;Kintélé;0;0;0;
35;2024;2024_S35;POINTE NOIRE;Loandjili;0;0;0;
35;2024;2024_S35;BOUENZA;Loudima;0;0;0;
35;2024;2024_S35;BOUENZA;Loutété;0;0;0;
35;2024;2024_S35;POINTE NOIRE;Lumumba;3;0;0;
35;2024;2024_S35;BRAZZAVILLE;Madibou;0;0;0;
35;2024;2024_S35;KOUILOU;Madingo kayes - Nzambi;0;0;0;
35;2024;2024_S35;BOUENZA;Madingou;0;0;0;
35;2024;2024_S35;BRAZZAVILLE;Makelekele;0;0;0;
35;2024;2024_S35;NIARI;Mayoko;0;0;0;
35;2024;2024_S35;BRAZZAVILLE;Mfilou;0;0;0;
35;2024;2024_S35;POOL;Mindouli;0;0;0;
35;2024;2024_S35;POINTE NOIRE;Mongo Poukou;0;0;0;
35;2024;2024_S35;CUVETTE;Mossaka-Loukoléla;0;0;0;
35;2024;2024_S35;NIARI;Mossendjo;0;0;0;
35;2024;2024_S35;BRAZZAVILLE;Moungali;0;0;0;
35;2024;2024_S35;BOUENZA;Mouyondzi;0;0;0;
35;2024;2024_S35;POINTE NOIRE;Mvou-Mvou;1;0;0;
35;2024;2024_S35;KOUILOU;Mvouti-Kakamoéka;0;0;0;
35;2024;2024_S35;PLATEAUX;Ngo-Mpouya;0;0;0;
35;2024;2024_S35;POINTE NOIRE;Ngoyo;0;0;0;
35;2024;2024_S35;BOUENZA;Nkayi;0;0;0;
35;2024;2024_S35;SANGHA;Ouesso;0;0;0;
35;2024;2024_S35;CUVETTE;Owando;0;0;0;
35;2024;2024_S35;CUVETTE;Oyo-Alima;0;0;0;
35;2024;2024_S35;BRAZZAVILLE;Poto-Poto;0;0;0;
35;2024;2024_S35;SANGHA;Sembé-Souanké;0;0;0;
35;2024;2024_S35;LEKOUMOU;Sibiti;0;0;0;
35;2024;2024_S35;BRAZZAVILLE;Talangai;2;0;0;
35;2024;2024_S35;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
35;2024;2024_S35;POINTE NOIRE;Tié-Tié;0;0;0;
35;2024;2024_S35;LEKOUMOU;Zanaga;0;0;0;
35;2024;2024_S35;BRAZZAVILLE;Ouenze;0;0;0;
36;2024;2024_S36;PLATEAUX;Abala-Allémbé;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Bacongo;0;0;0;
36;2024;2024_S36;POOL;Boko-Louingui-Loumo;0;0;0;
36;2024;2024_S36;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Djiri;0;0;0;
36;2024;2024_S36;NIARI;Dolisie;0;0;0;
36;2024;2024_S36;LIKOUALA;Enyellé-Bétou;2;0;0;
36;2024;2024_S36;CUVETTE OUEST;Etoumbi;0;0;0;
36;2024;2024_S36;CUVETTE OUEST;Ewo;0;0;0;
36;2024;2024_S36;PLATEAUX;Gamboma;0;0;0;
36;2024;2024_S36;POOL;Goma Tsé-Tsé;0;0;0;
36;2024;2024_S36;KOUILOU;Hinda-Loango;0;0;0;
36;2024;2024_S36;POOL;Ignié-Ngabé-Mayama;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Ile Mbamou;0;0;0;
36;2024;2024_S36;LIKOUALA;Impfondo;0;0;0;
36;2024;2024_S36;NIARI;Kibangou;0;0;0;
36;2024;2024_S36;NIARI;Kimongo;0;0;0;
36;2024;2024_S36;POOL;Kindamba;0;0;0;
36;2024;2024_S36;POOL;Kinkala;0;0;0;
36;2024;2024_S36;POOL;Kintélé;0;0;0;
36;2024;2024_S36;POINTE NOIRE;Loandjili;0;0;0;
36;2024;2024_S36;BOUENZA;Loudima;0;0;0;
36;2024;2024_S36;BOUENZA;Loutété;0;0;0;
36;2024;2024_S36;POINTE NOIRE;Lumumba;1;0;0;
36;2024;2024_S36;BRAZZAVILLE;Madibou;0;0;0;
36;2024;2024_S36;KOUILOU;Madingo kayes - Nzambi;0;0;0;
36;2024;2024_S36;BOUENZA;Madingou;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Makelekele;0;0;0;
36;2024;2024_S36;NIARI;Mayoko;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Mfilou;0;0;0;
36;2024;2024_S36;POOL;Mindouli;0;0;0;
36;2024;2024_S36;POINTE NOIRE;Mongo Poukou;0;0;0;
36;2024;2024_S36;CUVETTE;Mossaka-Loukoléla;0;0;0;
36;2024;2024_S36;NIARI;Mossendjo;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Moungali;0;0;0;
36;2024;2024_S36;BOUENZA;Mouyondzi;0;0;0;
36;2024;2024_S36;POINTE NOIRE;Mvou-Mvou;1;0;0;
36;2024;2024_S36;KOUILOU;Mvouti-Kakamoéka;0;0;0;
36;2024;2024_S36;PLATEAUX;Ngo-Mpouya;0;0;0;
36;2024;2024_S36;POINTE NOIRE;Ngoyo;0;0;0;
36;2024;2024_S36;BOUENZA;Nkayi;0;0;0;
36;2024;2024_S36;SANGHA;Ouesso;0;0;0;
36;2024;2024_S36;CUVETTE;Owando;0;0;0;
36;2024;2024_S36;CUVETTE;Oyo-Alima;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Poto-Poto;0;0;0;
36;2024;2024_S36;SANGHA;Sembé-Souanké;0;0;0;
36;2024;2024_S36;LEKOUMOU;Sibiti;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Talangai;0;0;0;
36;2024;2024_S36;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
36;2024;2024_S36;POINTE NOIRE;Tié-Tié;1;0;0;
36;2024;2024_S36;LEKOUMOU;Zanaga;0;0;0;
36;2024;2024_S36;BRAZZAVILLE;Ouenze;0;0;0;
37;2024;2024_S37;PLATEAUX;Abala-Allémbé;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Bacongo;0;0;0;
37;2024;2024_S37;POOL;Boko-Louingui-Loumo;0;0;0;
37;2024;2024_S37;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Djiri;0;0;0;
37;2024;2024_S37;NIARI;Dolisie;0;0;0;
37;2024;2024_S37;LIKOUALA;Enyellé-Bétou;0;0;0;
37;2024;2024_S37;CUVETTE OUEST;Etoumbi;0;0;0;
37;2024;2024_S37;CUVETTE OUEST;Ewo;0;0;0;
37;2024;2024_S37;PLATEAUX;Gamboma;1;0;0;
37;2024;2024_S37;POOL;Goma Tsé-Tsé;0;0;0;
37;2024;2024_S37;KOUILOU;Hinda-Loango;0;0;0;
37;2024;2024_S37;POOL;Ignié-Ngabé-Mayama;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Ile Mbamou;0;0;0;
37;2024;2024_S37;LIKOUALA;Impfondo;0;0;0;
37;2024;2024_S37;NIARI;Kibangou;0;0;0;
37;2024;2024_S37;NIARI;Kimongo;0;0;0;
37;2024;2024_S37;POOL;Kindamba;0;0;0;
37;2024;2024_S37;POOL;Kinkala;0;0;0;
37;2024;2024_S37;POOL;Kintélé;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Loandjili;1;0;0;
37;2024;2024_S37;BOUENZA;Loudima;0;0;0;
37;2024;2024_S37;BOUENZA;Loutété;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Lumumba;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Madibou;0;0;0;
37;2024;2024_S37;KOUILOU;Madingo kayes - Nzambi;0;0;0;
37;2024;2024_S37;BOUENZA;Madingou;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Makelekele;0;0;0;
37;2024;2024_S37;NIARI;Mayoko;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Mfilou;1;0;0;
37;2024;2024_S37;POOL;Mindouli;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Mongo Poukou;0;0;0;
37;2024;2024_S37;CUVETTE;Mossaka-Loukoléla;1;0;0;
37;2024;2024_S37;NIARI;Mossendjo;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Moungali;0;0;0;
37;2024;2024_S37;BOUENZA;Mouyondzi;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Mvou-Mvou;0;0;0;
37;2024;2024_S37;KOUILOU;Mvouti-Kakamoéka;1;0;0;
37;2024;2024_S37;PLATEAUX;Ngo-Mpouya;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Ngoyo;0;0;0;
37;2024;2024_S37;BOUENZA;Nkayi;0;0;0;
37;2024;2024_S37;SANGHA;Ouesso;0;0;0;
37;2024;2024_S37;CUVETTE;Owando;0;0;0;
37;2024;2024_S37;CUVETTE;Oyo-Alima;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Poto-Poto;1;0;0;
37;2024;2024_S37;SANGHA;Sembé-Souanké;0;0;0;
37;2024;2024_S37;LEKOUMOU;Sibiti;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Talangai;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Tié-Tié;0;0;0;
37;2024;2024_S37;LEKOUMOU;Zanaga;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Ouenze;0;0;0;
38;2024;2024_S38;PLATEAUX;Abala-Allémbé;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Bacongo;0;0;0;
38;2024;2024_S38;POOL;Boko-Louingui-Loumo;0;0;0;
38;2024;2024_S38;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Djiri;0;0;0;
38;2024;2024_S38;NIARI;Dolisie;0;0;0;
38;2024;2024_S38;LIKOUALA;Enyellé-Bétou;0;0;0;
38;2024;2024_S38;CUVETTE OUEST;Etoumbi;0;0;0;
38;2024;2024_S38;CUVETTE OUEST;Ewo;0;0;0;
38;2024;2024_S38;PLATEAUX;Gamboma;0;0;0;
38;2024;2024_S38;POOL;Goma Tsé-Tsé;0;0;0;
38;2024;2024_S38;KOUILOU;Hinda-Loango;0;0;0;
38;2024;2024_S38;POOL;Ignié-Ngabé-Mayama;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Ile Mbamou;0;0;0;
38;2024;2024_S38;LIKOUALA;Impfondo;0;0;0;
38;2024;2024_S38;NIARI;Kibangou;0;0;0;
38;2024;2024_S38;NIARI;Kimongo;0;0;0;
38;2024;2024_S38;POOL;Kindamba;0;0;0;
38;2024;2024_S38;POOL;Kinkala;0;0;0;
38;2024;2024_S38;POOL;Kintélé;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Loandjili;3;0;0;
38;2024;2024_S38;BOUENZA;Loutété;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Lumumba;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Madibou;0;0;0;
38;2024;2024_S38;KOUILOU;Madingo kayes - Nzambi;0;0;0;
38;2024;2024_S38;BOUENZA;Madingou;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Makelekele;0;0;0;
38;2024;2024_S38;NIARI;Mayoko;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Mfilou;0;0;0;
38;2024;2024_S38;POOL;Mindouli;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Mongo Poukou;0;0;0;
38;2024;2024_S38;CUVETTE;Mossaka-Loukoléla;0;0;0;
38;2024;2024_S38;NIARI;Mossendjo;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Moungali;0;0;0;
38;2024;2024_S38;BOUENZA;Mouyondzi;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Mvou-Mvou;0;0;0;
38;2024;2024_S38;KOUILOU;Mvouti-Kakamoéka;0;0;0;
38;2024;2024_S38;PLATEAUX;Ngo-Mpouya;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Ngoyo;0;0;0;
38;2024;2024_S38;BOUENZA;Nkayi;0;0;0;
38;2024;2024_S38;SANGHA;Ouesso;0;0;0;
38;2024;2024_S38;CUVETTE;Owando;0;0;0;
38;2024;2024_S38;CUVETTE;Oyo-Alima;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Poto-Poto;0;0;0;
38;2024;2024_S38;SANGHA;Sembé-Souanké;0;0;0;
38;2024;2024_S38;LEKOUMOU;Sibiti;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Talangai;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Tchiamba Nzassi;11;0;0;
38;2024;2024_S38;POINTE NOIRE;Tié-Tié;0;0;0;
38;2024;2024_S38;LEKOUMOU;Zanaga;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Ouenze;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Madibou;1;0;1;
39;2024;2024_S39;PLATEAUX;Abala-Allémbé;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Bacongo;0;0;0;
39;2024;2024_S39;POOL;Boko-Louingui-Loumo;0;0;0;
39;2024;2024_S39;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Djiri;0;0;0;
39;2024;2024_S39;NIARI;Dolisie;0;0;0;
39;2024;2024_S39;LIKOUALA;Enyellé-Bétou;0;0;0;
39;2024;2024_S39;CUVETTE OUEST;Etoumbi;1;0;0;
39;2024;2024_S39;CUVETTE OUEST;Ewo;0;0;0;
39;2024;2024_S39;PLATEAUX;Gamboma;1;0;0;
39;2024;2024_S39;POOL;Goma Tsé-Tsé;0;0;0;
39;2024;2024_S39;KOUILOU;Hinda-Loango;0;0;0;
39;2024;2024_S39;POOL;Ignié-Ngabé-Mayama;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Ile Mbamou;0;0;0;
39;2024;2024_S39;LIKOUALA;Impfondo;1;0;0;
39;2024;2024_S39;NIARI;Kibangou;0;0;0;
39;2024;2024_S39;NIARI;Kimongo;0;0;0;
39;2024;2024_S39;POOL;Kindamba;0;0;0;
39;2024;2024_S39;POOL;Kinkala;0;0;0;
39;2024;2024_S39;POOL;Kintélé;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Loandjili;0;0;0;
39;2024;2024_S39;BOUENZA;Loudima;0;0;0;
39;2024;2024_S39;BOUENZA;Loutété;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Lumumba;2;0;0;
39;2024;2024_S39;KOUILOU;Madingo kayes - Nzambi;0;0;0;
39;2024;2024_S39;BOUENZA;Madingou;1;0;0;
39;2024;2024_S39;BRAZZAVILLE;Makelekele;0;0;0;
39;2024;2024_S39;NIARI;Mayoko;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Mfilou;2;0;0;
39;2024;2024_S39;POOL;Mindouli;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Mongo Poukou;1;0;0;
39;2024;2024_S39;CUVETTE;Mossaka-Loukoléla;0;0;0;
39;2024;2024_S39;NIARI;Mossendjo;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Moungali;0;0;0;
39;2024;2024_S39;BOUENZA;Mouyondzi;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Mvou-Mvou;0;0;0;
39;2024;2024_S39;KOUILOU;Mvouti-Kakamoéka;0;0;0;
39;2024;2024_S39;PLATEAUX;Ngo-Mpouya;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Ngoyo;0;0;0;
39;2024;2024_S39;BOUENZA;Nkayi;0;0;0;
39;2024;2024_S39;SANGHA;Ouesso;0;0;0;
39;2024;2024_S39;CUVETTE;Owando;0;0;0;
39;2024;2024_S39;CUVETTE;Oyo-Alima;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Poto-Poto;0;0;0;
39;2024;2024_S39;SANGHA;Sembé-Souanké;0;0;0;
39;2024;2024_S39;LEKOUMOU;Sibiti;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Talangai;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Tié-Tié;0;0;0;
39;2024;2024_S39;LEKOUMOU;Zanaga;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Ouenze;0;0;0;
40;2024;2024_S40;PLATEAUX;Abala-Allémbé;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Bacongo;0;0;0;
40;2024;2024_S40;POOL;Boko-Louingui-Loumo;0;0;0;
40;2024;2024_S40;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Djiri;0;0;0;
40;2024;2024_S40;NIARI;Dolisie;0;0;0;
40;2024;2024_S40;LIKOUALA;Enyellé-Bétou;0;0;0;
40;2024;2024_S40;CUVETTE OUEST;Ewo;0;0;0;
40;2024;2024_S40;PLATEAUX;Gamboma;0;0;0;
40;2024;2024_S40;POOL;Goma Tsé-Tsé;0;0;0;
40;2024;2024_S40;KOUILOU;Hinda-Loango;0;0;0;
40;2024;2024_S40;POOL;Ignié-Ngabé-Mayama;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Ile Mbamou;0;0;0;
40;2024;2024_S40;LIKOUALA;Impfondo;0;0;0;
40;2024;2024_S40;NIARI;Kibangou;0;0;0;
40;2024;2024_S40;;Kimongo;0;0;0;
40;2024;2024_S40;POOL;Kindamba;0;0;0;
40;2024;2024_S40;POOL;Kinkala;0;0;0;
40;2024;2024_S40;POOL;Kintélé;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Loandjili;0;0;0;
40;2024;2024_S40;BOUENZA;Loudima;0;0;0;
40;2024;2024_S40;BOUENZA;Loutété;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Lumumba;2;0;0;
40;2024;2024_S40;BRAZZAVILLE;Madibou;2;0;0;
40;2024;2024_S40;KOUILOU;Madingo kayes - Nzambi;1;0;0;
40;2024;2024_S40;BOUENZA;Madingou;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Makelekele;0;0;0;
40;2024;2024_S40;NIARI;Mayoko;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Mfilou;1;0;0;
40;2024;2024_S40;POOL;Mindouli;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Mongo Poukou;0;0;0;
40;2024;2024_S40;CUVETTE;Mossaka-Loukoléla;2;0;0;
40;2024;2024_S40;NIARI;Mossendjo;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Moungali;0;0;0;
40;2024;2024_S40;BOUENZA;Mouyondzi;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Mvou-Mvou;3;0;0;
40;2024;2024_S40;KOUILOU;Mvouti-Kakamoéka;0;0;0;
40;2024;2024_S40;PLATEAUX;Ngo-Mpouya;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Ngoyo;0;0;0;
40;2024;2024_S40;BOUENZA;Nkayi;0;0;0;
40;2024;2024_S40;SANGHA;Ouesso;0;0;0;
40;2024;2024_S40;CUVETTE;Owando;0;0;0;
40;2024;2024_S40;CUVETTE;Oyo-Alima;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Poto-Poto;0;0;0;
40;2024;2024_S40;SANGHA;Sembé-Souanké;0;0;0;
40;2024;2024_S40;LEKOUMOU;Sibiti;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Talangai;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Tié-Tié;0;0;0;
40;2024;2024_S40;LEKOUMOU;Zanaga;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Ouenze;0;0;0;
41;2024;2024_S41;CUVETTE OUEST;Etoumbi;1;0;0;
41;2024;2024_S41;POINTE NOIRE;Loandjili;2;0;0;
41;2024;2024_S41;BRAZZAVILLE;Madibou;1;0;0;
41;2024;2024_S41;POINTE NOIRE;Mvou-Mvou;1;0;0;
